,mmsi,latitude,longitude,speed,heading,course,rot,draught,geo_index,point
220,477996023,22.369204,114.10214,0.9,511.0,253.8,-128.0,,3176,POINT(114.10214 22.369204)
221,477995123,22.355812,114.11416,0.8,511.0,118.2,-128.0,,3176,POINT(114.11416 22.355812)
222,477996386,22.367992,114.10654,0.8,511.0,360.0,-128.0,,3176,POINT(114.10654 22.367992)
223,477601000,22.36755,114.10683,0.8,511.0,360.0,-128.0,,3176,POINT(114.10683 22.36755)
224,477996386,22.367826,114.10304,0.8,511.0,284.1,-128.0,,3176,POINT(114.10304 22.367826)
225,477996386,22.366081,114.10388,0.8,511.0,255.8,-128.0,,3176,POINT(114.10388 22.366081)
226,477996070,22.36473,114.10479,0.8,511.0,267.8,-128.0,,3176,POINT(114.10479 22.36473)
227,477996018,22.316248,114.19967,0.8,511.0,51.1,-128.0,,3176,POINT(114.19967 22.316248)
228,413261280,22.348019,114.11944,0.8,511.0,175.7,-128.0,,3176,POINT(114.11944 22.348019)
229,477996941,22.370996,114.103615,0.9,511.0,103.7,-128.0,,3176,POINT(114.103615 22.370996)
230,477995811,22.369055,114.10156,0.9,511.0,360.0,-128.0,,3176,POINT(114.10156 22.369055)
231,477478300,22.347227,114.11956,0.9,511.0,161.7,-128.0,,3176,POINT(114.11956 22.347227)
232,477996364,22.366514,114.10632,0.8,511.0,64.8,-128.0,,3176,POINT(114.10632 22.366514)
233,477996784,22.356934,114.114174,0.8,511.0,154.5,-128.0,,3176,POINT(114.114174 22.356934)
234,477996366,22.366713,114.10931,0.8,511.0,90.2,-128.0,,3176,POINT(114.10931 22.366713)
235,477995053,22.354223,114.10978,0.9,511.0,261.4,-128.0,,3176,POINT(114.10978 22.354223)
236,477601000,22.367453,114.10692,0.8,511.0,360.0,-128.0,,3176,POINT(114.10692 22.367453)
237,477995165,22.366411,114.09966,0.8,511.0,57.3,-128.0,,3176,POINT(114.09966 22.366411)
238,477995032,22.317484,114.19493,0.8,511.0,309.6,-128.0,,3176,POINT(114.19493 22.317484)
239,477995704,22.352112,114.11512,0.9,511.0,326.7,-128.0,,3176,POINT(114.11512 22.352112)
240,477911000,22.356451,114.11487,0.9,511.0,186.2,-128.0,,3176,POINT(114.11487 22.356451)
241,477995385,22.31581,114.20031,0.9,511.0,242.6,-128.0,,3176,POINT(114.20031 22.31581)
242,477996409,22.354277,114.10975,0.8,511.0,206.1,-128.0,,3176,POINT(114.10975 22.354277)
